Month,LocationID,ItemID,BeginningOnHand,PurchasedQty,SoldQty,AdjustmentsQty
2021-11-01,L01,35,61,0,2,0
2021-12-01,L01,35,59,0,0,0
2022-01-01,L01,35,59,0,2,0
2022-02-01,L01,35,57,0,1,0
2022-03-01,L01,35,56,0,6,0
2022-04-01,L01,35,50,0,9,0
2022-05-01,L01,35,41,0,3,0
2022-06-01,L01,35,38,0,1,0
2022-07-01,L01,35,37,0,3,0
2022-08-01,L01,35,34,0,2,0
2022-09-01,L01,35,32,0,5,0
2022-10-01,L01,35,27,0,1,0
2022-11-01,L01,35,26,0,2,0
2022-12-01,L01,35,24,0,0,-1
2023-01-01,L01,35,23,0,3,0
2023-02-01,L01,35,20,0,5,0
2023-03-01,L01,35,15,0,7,2
2023-04-01,L01,35,10,51,4,1
2023-05-01,L01,35,58,0,6,0
2023-06-01,L01,35,52,0,3,0
2023-07-01,L01,35,49,0,2,0
2023-08-01,L01,35,47,0,5,0
2023-09-01,L01,35,42,0,7,-1
2023-10-01,L01,35,34,0,4,0
2023-11-01,L01,35,30,0,3,0
2023-12-01,L01,35,27,0,1,0
2024-01-01,L01,35,26,0,8,-3
2024-02-01,L01,35,15,0,8,0
2024-03-01,L01,35,7,54,6,0
2024-04-01,L01,35,55,0,5,0
2024-05-01,L01,35,50,0,7,0
2024-06-01,L01,35,43,0,7,0
2024-07-01,L01,35,36,0,6,0
2024-08-01,L01,35,30,0,9,0
2024-09-01,L01,35,21,0,4,0
2024-10-01,L01,35,17,0,2,0
2024-11-01,L01,35,15,0,4,0
2024-12-01,L01,35,11,50,5,0
2025-01-01,L01,35,56,0,11,0
2025-02-01,L01,35,45,0,4,0
2025-03-01,L01,35,41,0,7,0
2025-04-01,L01,35,34,0,6,0
2025-05-01,L01,35,28,0,10,0
2025-06-01,L01,35,18,0,10,-1
2025-07-01,L01,35,7,54,4,0
2025-08-01,L01,35,57,0,4,0
2025-09-01,L01,35,53,0,7,0
2025-10-01,L01,35,46,0,4,0
2025-11-01,L01,35,42,0,2,0
2025-12-01,L01,35,40,0,3,-3
2017-01-01,L01,36,75,0,2,0
2017-02-01,L01,36,73,0,4,0
2017-03-01,L01,36,69,0,2,1
2017-04-01,L01,36,68,0,3,-2
2017-05-01,L01,36,63,0,3,0
2017-06-01,L01,36,60,0,7,0
2017-07-01,L01,36,53,0,3,0
2017-08-01,L01,36,50,0,5,0
2017-09-01,L01,36,45,0,2,0
2017-10-01,L01,36,43,0,0,0
2017-11-01,L01,36,43,0,2,0
2017-12-01,L01,36,41,0,1,0
2018-01-01,L01,36,40,0,1,-2
2018-02-01,L01,36,37,0,1,0
2018-03-01,L01,36,36,0,2,0
2018-04-01,L01,36,34,0,3,0
2018-05-01,L01,36,31,0,2,0
2018-06-01,L01,36,29,0,3,0
2018-07-01,L01,36,26,0,2,0
2018-08-01,L01,36,24,0,4,0
2018-09-01,L01,36,20,0,0,0
2018-10-01,L01,36,20,0,4,0
2018-11-01,L01,36,16,0,1,-4
2018-12-01,L01,36,11,64,2,0
2019-01-01,L01,36,73,0,1,0
2019-02-01,L01,36,72,0,2,0
2019-03-01,L01,36,70,0,3,0
2019-04-01,L01,36,67,0,3,0
2019-05-01,L01,36,64,0,4,2
2019-06-01,L01,36,62,0,6,0
2019-07-01,L01,36,56,0,6,-1
2019-08-01,L01,36,49,0,4,0
2019-09-01,L01,36,45,0,5,0
2019-10-01,L01,36,40,0,5,0
2019-11-01,L01,36,35,0,3,0
2019-12-01,L01,36,32,0,2,0
2020-01-01,L01,36,30,0,2,0
2020-02-01,L01,36,28,0,4,0
2020-03-01,L01,36,24,0,3,0
2020-04-01,L01,36,21,0,0,0
2020-05-01,L01,36,21,0,4,0
2020-06-01,L01,36,17,0,5,0
2020-07-01,L01,36,12,63,3,0
2020-08-01,L01,36,72,0,3,0
2020-09-01,L01,36,69,0,2,0
2020-10-01,L01,36,67,0,6,0
2020-11-01,L01,36,61,0,4,0
2020-12-01,L01,36,57,0,5,0
2021-01-01,L01,36,52,0,5,0
2021-02-01,L01,36,47,0,2,0
2021-03-01,L01,36,45,0,5,0
2021-04-01,L01,36,40,0,7,0
2021-05-01,L01,36,33,0,4,0
2021-06-01,L01,36,29,0,5,0
2021-07-01,L01,36,24,0,8,0
2021-08-01,L01,36,16,0,4,-5
2021-09-01,L01,36,7,68,5,0
2021-10-01,L01,36,70,0,2,0
2021-11-01,L01,36,68,0,4,0
2021-12-01,L01,36,64,0,1,0
2022-01-01,L01,36,63,0,3,0
2022-02-01,L01,36,60,0,0,0
2022-03-01,L01,36,60,0,4,0
2022-04-01,L01,36,56,0,6,0
2022-05-01,L01,36,50,0,5,0
2022-06-01,L01,36,45,0,3,0
2022-07-01,L01,36,42,0,3,0
2022-08-01,L01,36,39,0,6,0
2022-09-01,L01,36,33,0,3,1
2022-10-01,L01,36,31,0,4,0
2022-11-01,L01,36,27,0,1,0
2022-12-01,L01,36,26,0,1,0
2023-01-01,L01,36,25,0,6,0
2023-02-01,L01,36,19,0,1,0
2023-03-01,L01,36,18,0,3,-5
2023-04-01,L01,36,10,65,6,0
2023-05-01,L01,36,69,0,5,0
2023-06-01,L01,36,64,0,3,0
2023-07-01,L01,36,61,0,6,0
2023-08-01,L01,36,55,0,6,0
2023-09-01,L01,36,49,0,1,0
2023-10-01,L01,36,48,0,4,0
2023-11-01,L01,36,44,0,2,0
2023-12-01,L01,36,42,0,9,0
2024-01-01,L01,36,33,0,3,-3
2024-02-01,L01,36,27,0,3,0
2024-03-01,L01,36,24,0,6,0
2024-04-01,L01,36,18,0,7,0
2024-05-01,L01,36,11,64,9,0
2024-06-01,L01,36,66,0,4,0
2024-07-01,L01,36,62,0,5,0
2024-08-01,L01,36,57,0,4,0
2024-09-01,L01,36,53,0,5,0
2024-10-01,L01,36,48,0,5,0
2024-11-01,L01,36,43,0,4,0
2024-12-01,L01,36,39,0,9,0
2025-01-01,L01,36,30,0,7,0
2025-02-01,L01,36,23,0,8,0
2025-03-01,L01,36,15,0,5,0
2025-04-01,L01,36,10,65,4,0
2025-05-01,L01,36,71,0,4,0
2025-06-01,L01,36,67,0,2,0
2025-07-01,L01,36,65,0,7,0
2025-08-01,L01,36,58,0,6,0
2025-09-01,L01,36,52,0,4,0
2025-10-01,L01,36,48,0,12,0
2025-11-01,L01,36,36,0,6,0
2025-12-01,L01,36,30,0,9,0
2017-01-01,L01,37,46,0,2,0
2017-02-01,L01,37,44,0,2,0
2017-03-01,L01,37,42,0,7,0
2017-04-01,L01,37,35,0,4,0
2017-05-01,L01,37,31,0,6,0
2017-06-01,L01,37,25,0,3,-2
2017-07-01,L01,37,20,0,5,0
2017-08-01,L01,37,15,0,2,0
2017-09-01,L01,37,13,0,4,0
2017-10-01,L01,37,9,37,3,0
2017-11-01,L01,37,43,0,0,0
2017-12-01,L01,37,43,0,2,0
2018-01-01,L01,37,41,0,2,0
2018-02-01,L01,37,39,0,2,0
2018-03-01,L01,37,37,0,4,-2
2018-04-01,L01,37,31,0,2,-2
2018-05-01,L01,37,27,0,3,0
2018-06-01,L01,37,24,0,6,0
2018-07-01,L01,37,18,0,4,0
2018-08-01,L01,37,14,0,4,-3
2018-09-01,L01,37,7,39,2,0
2018-10-01,L01,37,44,0,1,0
2018-11-01,L01,37,43,0,0,0
2018-12-01,L01,37,43,0,1,0
2019-01-01,L01,37,42,0,3,-4
2019-02-01,L01,37,35,0,2,0
2019-03-01,L01,37,33,0,4,-2
2019-04-01,L01,37,27,0,4,0
2019-05-01,L01,37,23,0,1,0
2019-06-01,L01,37,22,0,6,0
2019-07-01,L01,37,16,0,3,-5
2019-08-01,L01,37,8,38,4,-3
2019-09-01,L01,37,39,0,4,0
2019-10-01,L01,37,35,0,6,0
2019-11-01,L01,37,29,0,1,-2
2019-12-01,L01,37,26,0,2,0
2020-01-01,L01,37,24,0,1,0
2020-02-01,L01,37,23,0,0,0
2020-03-01,L01,37,23,0,3,0
2020-04-01,L01,37,20,0,5,0
2020-05-01,L01,37,15,0,5,0
2020-06-01,L01,37,10,0,3,0
2020-07-01,L01,37,7,39,3,0
2020-08-01,L01,37,43,0,7,0
2020-09-01,L01,37,36,0,4,0
2020-10-01,L01,37,32,0,1,0
2020-11-01,L01,37,31,0,1,0
2020-12-01,L01,37,30,0,4,0
2021-01-01,L01,37,26,0,2,0
2021-02-01,L01,37,24,0,1,0
2021-03-01,L01,37,23,0,5,-4
2021-04-01,L01,37,14,0,4,0
2021-05-01,L01,37,10,0,4,0
2021-06-01,L01,37,6,40,1,0
2021-07-01,L01,37,45,0,2,-2
2021-08-01,L01,37,41,0,4,0
2021-09-01,L01,37,37,0,4,0
2021-10-01,L01,37,33,0,1,0
2021-11-01,L01,37,32,0,2,0
2021-12-01,L01,37,30,0,4,-1
2022-01-01,L01,37,25,0,1,0
2022-02-01,L01,37,24,0,2,0
2022-03-01,L01,37,22,0,2,0
2022-04-01,L01,37,20,0,4,-2
2022-05-01,L01,37,14,0,4,0
2022-06-01,L01,37,10,0,4,0
2022-07-01,L01,37,6,40,1,0
2022-08-01,L01,37,45,0,4,0
2022-09-01,L01,37,41,0,4,0
2022-10-01,L01,37,37,0,0,-5
2022-11-01,L01,37,32,0,3,0
2022-12-01,L01,37,29,0,3,0
2023-01-01,L01,37,26,0,5,0
2023-02-01,L01,37,21,0,3,-3
2023-03-01,L01,37,15,0,1,0
2023-04-01,L01,37,14,0,2,0
2023-05-01,L01,37,12,0,0,-3
2023-06-01,L01,37,9,37,0,-4
2023-07-01,L01,37,42,0,4,0
2023-08-01,L01,37,38,0,5,0
2023-09-01,L01,37,33,0,4,0
2023-10-01,L01,37,29,0,2,0
2023-11-01,L01,37,27,0,1,-2
2023-12-01,L01,37,24,0,5,0
2024-01-01,L01,37,19,0,7,0
2024-02-01,L01,37,12,0,5,0
2024-03-01,L01,37,7,39,5,0
2024-04-01,L01,37,41,0,4,0
2024-05-01,L01,37,37,0,11,0
2024-06-01,L01,37,26,0,8,0
2024-07-01,L01,37,18,0,5,0
2024-08-01,L01,37,13,0,7,-3
2024-09-01,L01,37,3,43,6,0
2024-10-01,L01,37,40,0,3,0
2024-11-01,L01,37,37,0,4,0
2024-12-01,L01,37,33,0,3,0
2025-01-01,L01,37,30,0,2,0
2025-02-01,L01,37,28,0,7,0
2025-03-01,L01,37,21,0,8,0
2025-04-01,L01,37,13,0,6,0
2025-05-01,L01,37,7,39,15,0
2025-06-01,L01,37,31,0,6,0
2025-07-01,L01,37,25,0,11,-5
2025-08-01,L01,37,9,37,10,0
2025-09-01,L01,37,36,0,8,0
2025-10-01,L01,37,28,0,10,0
2025-11-01,L01,37,18,0,4,0
2025-12-01,L01,37,14,0,6,0
2017-01-01,L01,38,71,0,1,0
2017-02-01,L01,38,70,0,3,0
2017-03-01,L01,38,67,0,3,0
2017-04-01,L01,38,64,0,5,0
2017-05-01,L01,38,59,0,4,0
2017-06-01,L01,38,55,0,3,0
2017-07-01,L01,38,52,0,4,0
2017-08-01,L01,38,48,0,5,0
2017-09-01,L01,38,43,0,2,-1
2017-10-01,L01,38,40,0,0,-3
2017-11-01,L01,38,37,0,3,0
2017-12-01,L01,38,34,0,1,0
2018-01-01,L01,38,33,0,5,0
2018-02-01,L01,38,28,0,3,0
2018-03-01,L01,38,25,0,6,0
2018-04-01,L01,38,19,0,4,0
2018-05-01,L01,38,15,0,3,0
2018-06-01,L01,38,12,59,4,0
2018-07-01,L01,38,67,0,5,0
2018-08-01,L01,38,62,0,4,0
2018-09-01,L01,38,58,0,4,0
2018-10-01,L01,38,54,0,2,0
2018-11-01,L01,38,52,0,0,0
2018-12-01,L01,38,52,0,2,0
2019-01-01,L01,38,50,0,0,0
2019-02-01,L01,38,50,0,3,0
2019-03-01,L01,38,47,0,8,-3
2019-04-01,L01,38,36,0,1,-1
2019-05-01,L01,38,34,0,7,0
2019-06-01,L01,38,27,0,3,0
2019-07-01,L01,38,24,0,5,0
2019-08-01,L01,38,19,0,1,0
2019-09-01,L01,38,18,0,2,0
2019-10-01,L01,38,16,0,4,0
2019-11-01,L01,38,12,59,1,0
2019-12-01,L01,38,70,0,1,0
2020-01-01,L01,38,69,0,0,0
2020-02-01,L01,38,69,0,2,0
2020-03-01,L01,38,67,0,4,-5
2020-04-01,L01,38,58,0,2,0
2020-05-01,L01,38,56,0,4,0
2020-06-01,L01,38,52,0,2,0
2020-07-01,L01,38,50,0,2,0
2020-08-01,L01,38,48,0,3,0
2020-09-01,L01,38,45,0,7,0
2020-10-01,L01,38,38,0,5,0
2020-11-01,L01,38,33,0,2,-1
2020-12-01,L01,38,30,0,1,0
2021-01-01,L01,38,29,0,1,0
2021-02-01,L01,38,28,0,1,-4
2021-03-01,L01,38,23,0,4,0
2021-04-01,L01,38,19,0,5,0
2021-05-01,L01,38,14,57,5,0
2021-06-01,L01,38,66,0,4,0
2021-07-01,L01,38,62,0,7,0
2021-08-01,L01,38,55,0,8,0
2021-09-01,L01,38,47,0,7,0
2021-10-01,L01,38,40,0,1,0
2021-11-01,L01,38,39,0,1,0
2021-12-01,L01,38,38,0,3,0
2022-01-01,L01,38,35,0,0,-2
2022-02-01,L01,38,33,0,1,0
2022-03-01,L01,38,32,0,5,0
2022-04-01,L01,38,27,0,4,0
2022-05-01,L01,38,23,0,6,0
2022-06-01,L01,38,17,0,9,0
2022-07-01,L01,38,8,63,5,0
2022-08-01,L01,38,66,0,5,0
2022-09-01,L01,38,61,0,8,0
2022-10-01,L01,38,53,0,0,0
2022-11-01,L01,38,53,0,2,0
2022-12-01,L01,38,51,0,5,0
2023-01-01,L01,38,46,0,6,0
2023-02-01,L01,38,40,0,1,0
2023-03-01,L01,38,39,0,11,-2
2023-04-01,L01,38,26,0,6,0
2023-05-01,L01,38,20,0,3,0
2023-06-01,L01,38,17,0,2,0
2023-07-01,L01,38,15,0,5,0
2023-08-01,L01,38,10,61,5,0
2023-09-01,L01,38,66,0,10,-5
2023-10-01,L01,38,51,0,1,0
2023-11-01,L01,38,50,0,6,0
2023-12-01,L01,38,44,0,4,0
2024-01-01,L01,38,40,0,5,0
2024-02-01,L01,38,35,0,4,0
2024-03-01,L01,38,31,0,6,-4
2024-04-01,L01,38,21,0,7,-2
2024-05-01,L01,38,12,59,4,0
2024-06-01,L01,38,67,0,5,0
2024-07-01,L01,38,62,0,5,0
2024-08-01,L01,38,57,0,7,0
2024-09-01,L01,38,50,0,2,0
2024-10-01,L01,38,48,0,6,0
2024-11-01,L01,38,42,0,4,0
2024-12-01,L01,38,38,0,7,0
2025-01-01,L01,38,31,0,3,0
2025-02-01,L01,38,28,0,5,0
2025-03-01,L01,38,23,0,8,0
2025-04-01,L01,38,15,0,7,0
2025-05-01,L01,38,8,63,7,0
2025-06-01,L01,38,64,0,10,-2
2025-07-01,L01,38,52,0,8,0
2025-08-01,L01,38,44,0,4,0
2025-09-01,L01,38,40,0,7,0
2025-10-01,L01,38,33,0,4,0
2025-11-01,L01,38,29,0,4,0
2025-12-01,L01,38,25,0,6,0
2017-01-01,L01,39,86,0,1,0
2017-02-01,L01,39,85,0,1,0
2017-03-01,L01,39,84,0,10,0
2017-04-01,L01,39,74,0,4,0
2017-05-01,L01,39,70,0,4,0
2017-06-01,L01,39,66,0,4,0
2017-07-01,L01,39,62,0,4,0
2017-08-01,L01,39,58,0,4,0
2017-09-01,L01,39,54,0,1,0
2017-10-01,L01,39,53,0,2,0
2017-11-01,L01,39,51,0,2,0
2017-12-01,L01,39,49,0,2,0
2018-01-01,L01,39,47,0,0,0
2018-02-01,L01,39,47,0,1,0
2018-03-01,L01,39,46,0,5,0
2018-04-01,L01,39,41,0,3,0
2018-05-01,L01,39,38,0,2,0
2018-06-01,L01,39,36,0,4,-1
2018-07-01,L01,39,31,0,5,0
2018-08-01,L01,39,26,0,2,0
2018-09-01,L01,39,24,0,4,0
2018-10-01,L01,39,20,0,2,0
2018-11-01,L01,39,18,0,0,0
2018-12-01,L01,39,18,0,2,0
2019-01-01,L01,39,16,70,2,0
2019-02-01,L01,39,84,0,3,0
2019-03-01,L01,39,81,0,5,0
2019-04-01,L01,39,76,0,3,0
2019-05-01,L01,39,73,0,3,0
2019-06-01,L01,39,70,0,0,0
2019-07-01,L01,39,70,0,2,0
2019-08-01,L01,39,68,0,1,0
2019-09-01,L01,39,67,0,3,0
2019-10-01,L01,39,64,0,3,0
2019-11-01,L01,39,61,0,3,-5
2019-12-01,L01,39,53,0,2,0
2020-01-01,L01,39,51,0,2,0
2020-02-01,L01,39,49,0,0,2
2020-03-01,L01,39,51,0,4,-1
2020-04-01,L01,39,46,0,2,0
2020-05-01,L01,39,44,0,4,0
2020-06-01,L01,39,40,0,4,0
2020-07-01,L01,39,36,0,4,0
2020-08-01,L01,39,32,0,1,0
2020-09-01,L01,39,31,0,1,0
2020-10-01,L01,39,30,0,6,0
2020-11-01,L01,39,24,0,2,0
2020-12-01,L01,39,22,0,2,0
2021-01-01,L01,39,20,0,0,-5
2021-02-01,L01,39,15,71,1,0
2021-03-01,L01,39,85,0,6,0
2021-04-01,L01,39,79,0,2,0
2021-05-01,L01,39,77,0,2,0
2021-06-01,L01,39,75,0,2,0
2021-07-01,L01,39,73,0,3,0
2021-08-01,L01,39,70,0,3,0
2021-09-01,L01,39,67,0,6,0
2021-10-01,L01,39,61,0,2,0
2021-11-01,L01,39,59,0,0,0
2021-12-01,L01,39,59,0,1,0
2022-01-01,L01,39,58,0,2,0
2022-02-01,L01,39,56,0,1,0
2022-03-01,L01,39,55,0,3,0
2022-04-01,L01,39,52,0,6,0
2022-05-01,L01,39,46,0,6,-4
2022-06-01,L01,39,36,0,3,0
2022-07-01,L01,39,33,0,12,0
2022-08-01,L01,39,21,0,3,0
2022-09-01,L01,39,18,0,4,0
2022-10-01,L01,39,14,72,2,-4
2022-11-01,L01,39,80,0,3,0
2022-12-01,L01,39,77,0,4,-3
2023-01-01,L01,39,70,0,3,0
2023-02-01,L01,39,67,0,9,-2
2023-03-01,L01,39,56,0,6,0
2023-04-01,L01,39,50,0,7,0
2023-05-01,L01,39,43,0,5,0
2023-06-01,L01,39,38,0,3,0
2023-07-01,L01,39,35,0,7,0
2023-08-01,L01,39,28,0,4,0
2023-09-01,L01,39,24,0,3,0
2023-10-01,L01,39,21,0,4,0
2023-11-01,L01,39,17,69,4,-1
2023-12-01,L01,39,81,0,3,0
2024-01-01,L01,39,78,0,12,0
2024-02-01,L01,39,66,0,5,-4
2024-03-01,L01,39,57,0,12,0
2024-04-01,L01,39,45,0,5,0
2024-05-01,L01,39,40,0,4,0
2024-06-01,L01,39,36,0,3,0
2024-07-01,L01,39,33,0,7,0
2024-08-01,L01,39,26,0,4,0
2024-09-01,L01,39,22,0,2,-5
2024-10-01,L01,39,15,71,7,0
2024-11-01,L01,39,79,0,4,0
2024-12-01,L01,39,75,0,3,0
2025-01-01,L01,39,72,0,4,0
2025-02-01,L01,39,68,0,10,0
2025-03-01,L01,39,58,0,5,0
2025-04-01,L01,39,53,0,6,0
2025-05-01,L01,39,47,0,7,0
2025-06-01,L01,39,40,0,5,0
2025-07-01,L01,39,35,0,13,0
2025-08-01,L01,39,22,0,3,0
2025-09-01,L01,39,19,0,10,0
2025-10-01,L01,39,9,77,8,0
2025-11-01,L01,39,78,0,7,0
2025-12-01,L01,39,71,0,7,0
2017-01-01,L01,40,86,0,1,-1
2017-02-01,L01,40,84,0,0,0
2017-03-01,L01,40,84,0,7,0
2017-04-01,L01,40,77,0,5,0
2017-05-01,L01,40,72,0,6,0
2017-06-01,L01,40,66,0,2,-3
2017-07-01,L01,40,61,0,2,0
2017-08-01,L01,40,59,0,7,-2
2017-09-01,L01,40,50,0,1,0
2017-10-01,L01,40,49,0,1,0
2017-11-01,L01,40,48,0,2,0
2017-12-01,L01,40,46,0,1,0
2018-01-01,L01,40,45,0,2,0
2018-02-01,L01,40,43,0,0,0
2018-03-01,L01,40,43,0,2,0
2018-04-01,L01,40,41,0,6,0
2018-05-01,L01,40,35,0,6,2
2018-06-01,L01,40,31,0,6,0
2018-07-01,L01,40,25,0,4,0
2018-08-01,L01,40,21,0,7,-1
2018-09-01,L01,40,13,73,3,0
2018-10-01,L01,40,83,0,3,0
2018-11-01,L01,40,80,0,1,0
2018-12-01,L01,40,79,0,1,0
2019-01-01,L01,40,78,0,1,2
2019-02-01,L01,40,79,0,4,1
2019-03-01,L01,40,76,0,5,0
2019-04-01,L01,40,71,0,3,0
2019-05-01,L01,40,68,0,4,0
2019-06-01,L01,40,64,0,4,0
2019-07-01,L01,40,60,0,6,-4
2019-08-01,L01,40,50,0,2,0
2019-09-01,L01,40,48,0,1,0
2019-10-01,L01,40,47,0,3,0
2019-11-01,L01,40,44,0,2,0
2019-12-01,L01,40,42,0,3,0
2020-01-01,L01,40,39,0,1,0
2020-02-01,L01,40,38,0,3,0
2020-03-01,L01,40,35,0,8,0
2020-04-01,L01,40,27,0,7,-2
2020-05-01,L01,40,18,0,5,0
2020-06-01,L01,40,13,73,2,0
2020-07-01,L01,40,84,0,5,0
2020-08-01,L01,40,79,0,2,0
2020-09-01,L01,40,77,0,8,-2
2020-10-01,L01,40,67,0,5,0
2020-11-01,L01,40,62,0,2,0
2020-12-01,L01,40,60,0,3,0
2021-01-01,L01,40,57,0,0,0
2021-02-01,L01,40,57,0,2,0
2021-03-01,L01,40,55,0,3,0
2021-04-01,L01,40,52,0,2,-3
2021-05-01,L01,40,47,0,6,0
2021-06-01,L01,40,41,0,2,0
2021-07-01,L01,40,39,0,6,0
2021-08-01,L01,40,33,0,3,0
2021-09-01,L01,40,30,0,14,0
2021-10-01,L01,40,16,70,1,0
2021-11-01,L01,40,85,0,2,0
2021-12-01,L01,40,83,0,1,0
2022-01-01,L01,40,82,0,3,0
2022-02-01,L01,40,79,0,3,0
2022-03-01,L01,40,76,0,5,0
2022-04-01,L01,40,71,0,4,0
2022-05-01,L01,40,67,0,7,0
2022-06-01,L01,40,60,0,7,0
2022-07-01,L01,40,53,0,4,0
2022-08-01,L01,40,49,0,4,0
2022-09-01,L01,40,45,0,5,0
2022-10-01,L01,40,40,0,0,0
2022-11-01,L01,40,40,0,2,0
2022-12-01,L01,40,38,0,0,0
2023-01-01,L01,40,38,0,3,0
2023-02-01,L01,40,35,0,1,0
2023-03-01,L01,40,34,0,4,0
2023-04-01,L01,40,30,0,7,0
2023-05-01,L01,40,23,0,3,0
2023-06-01,L01,40,20,0,5,0
2023-07-01,L01,40,15,71,1,0
2023-08-01,L01,40,85,0,2,0
2023-09-01,L01,40,83,0,1,0
2023-10-01,L01,40,82,0,4,0
2023-11-01,L01,40,78,0,3,0
2023-12-01,L01,40,75,0,2,-5
2024-01-01,L01,40,68,0,8,0
2024-02-01,L01,40,60,0,5,0
2024-03-01,L01,40,55,0,8,0
2024-04-01,L01,40,47,0,3,0
2024-05-01,L01,40,44,0,3,0
2024-06-01,L01,40,41,0,4,0
2024-07-01,L01,40,37,0,3,0
2024-08-01,L01,40,34,0,9,0
2024-09-01,L01,40,25,0,7,0
2024-10-01,L01,40,18,0,2,0
2024-11-01,L01,40,16,70,4,0
2024-12-01,L01,40,82,0,5,0
2025-01-01,L01,40,77,0,5,2
2025-02-01,L01,40,74,0,8,-3
2025-03-01,L01,40,63,0,11,0
2025-04-01,L01,40,52,0,6,0
2025-05-01,L01,40,46,0,4,0
2025-06-01,L01,40,42,0,3,0
2025-07-01,L01,40,39,0,8,0
2025-08-01,L01,40,31,0,6,0
2025-09-01,L01,40,25,0,7,0
2025-10-01,L01,40,18,0,7,0
2025-11-01,L01,40,11,75,1,0
2025-12-01,L01,40,85,0,5,0
2017-01-01,L01,41,74,0,3,0
2017-02-01,L01,41,71,0,1,0
2017-03-01,L01,41,70,0,4,-2
2017-04-01,L01,41,64,0,4,0
2017-05-01,L01,41,60,0,4,0
2017-06-01,L01,41,56,0,4,1
2017-07-01,L01,41,53,0,2,-4
2017-08-01,L01,41,47,0,2,-3
2017-09-01,L01,41,42,0,2,-2
2017-10-01,L01,41,38,0,1,0
2017-11-01,L01,41,37,0,4,0
2017-12-01,L01,41,33,0,2,0
2018-01-01,L01,41,31,0,2,0
2018-02-01,L01,41,29,0,1,0
2018-03-01,L01,41,28,0,3,-3
2018-04-01,L01,41,22,0,7,0
2018-05-01,L01,41,15,0,1,0
2018-06-01,L01,41,14,60,6,0
2018-07-01,L01,41,68,0,1,0
2018-08-01,L01,41,67,0,9,-3
2018-09-01,L01,41,55,0,2,0
2018-10-01,L01,41,53,0,1,0
2018-11-01,L01,41,52,0,2,0
2018-12-01,L01,41,50,0,0,0
2019-01-01,L01,41,50,0,1,0
2019-02-01,L01,41,49,0,2,0
2019-03-01,L01,41,47,0,2,0
2019-04-01,L01,41,45,0,4,0
2019-05-01,L01,41,41,0,2,0
2019-06-01,L01,41,39,0,7,0
2019-07-01,L01,41,32,0,2,0
2019-08-01,L01,41,30,0,1,0
2019-09-01,L01,41,29,0,4,0
2019-10-01,L01,41,25,0,5,0
2019-11-01,L01,41,20,0,3,0
2019-12-01,L01,41,17,0,1,0
2020-01-01,L01,41,16,0,4,0
2020-02-01,L01,41,12,62,2,0
2020-03-01,L01,41,72,0,6,0
2020-04-01,L01,41,66,0,1,0
2020-05-01,L01,41,65,0,4,-2
2020-06-01,L01,41,59,0,3,-5
2020-07-01,L01,41,51,0,6,0
2020-08-01,L01,41,45,0,7,0
2020-09-01,L01,41,38,0,4,0
2020-10-01,L01,41,34,0,6,0
2020-11-01,L01,41,28,0,3,0
2020-12-01,L01,41,25,0,4,0
2021-01-01,L01,41,21,0,1,0
2021-02-01,L01,41,20,0,3,2
2021-03-01,L01,41,19,0,2,0
2021-04-01,L01,41,17,0,6,-4
2021-05-01,L01,41,7,67,3,0
2021-06-01,L01,41,71,0,7,0
2021-07-01,L01,41,64,0,4,0
2021-08-01,L01,41,60,0,2,0
2021-09-01,L01,41,58,0,8,0
2021-10-01,L01,41,50,0,5,0
2021-11-01,L01,41,45,0,2,0
2021-12-01,L01,41,43,0,0,0
2022-01-01,L01,41,43,0,2,0
2022-02-01,L01,41,41,0,5,0
2022-03-01,L01,41,36,0,8,0
2022-04-01,L01,41,28,0,5,-3
2022-05-01,L01,41,20,0,8,0
2022-06-01,L01,41,12,62,5,0
2022-07-01,L01,41,69,0,6,0
2022-08-01,L01,41,63,0,6,0
2022-09-01,L01,41,57,0,4,0
2022-10-01,L01,41,53,0,1,0
2022-11-01,L01,41,52,0,4,0
2022-12-01,L01,41,48,0,1,0
2023-01-01,L01,41,47,0,6,0
2023-02-01,L01,41,41,0,2,0
2023-03-01,L01,41,39,0,4,0
2023-04-01,L01,41,35,0,6,0
2023-05-01,L01,41,29,0,2,0
2023-06-01,L01,41,27,0,6,0
2023-07-01,L01,41,21,0,12,0
2023-08-01,L01,41,9,65,1,-3
2023-09-01,L01,41,70,0,2,0
2023-10-01,L01,41,68,0,4,-2
2023-11-01,L01,41,62,0,2,0
2023-12-01,L01,41,60,0,9,0
2024-01-01,L01,41,51,0,4,0
2024-02-01,L01,41,47,0,2,0
2024-03-01,L01,41,45,0,4,0
2024-04-01,L01,41,41,0,10,0
2024-05-01,L01,41,31,0,8,0
2024-06-01,L01,41,23,0,5,-2
2024-07-01,L01,41,16,0,6,0
2024-08-01,L01,41,10,64,10,0
2024-09-01,L01,41,64,0,2,0
2024-10-01,L01,41,62,0,3,0
2024-11-01,L01,41,59,0,9,0
2024-12-01,L01,41,50,0,8,0
2025-01-01,L01,41,42,0,5,0
2025-02-01,L01,41,37,0,8,0
2025-03-01,L01,41,29,0,8,0
2025-04-01,L01,41,21,0,8,-4
2025-05-01,L01,41,9,65,6,0
2025-06-01,L01,41,68,0,5,0
2025-07-01,L01,41,63,0,2,0
